file_name,gene,sex,side,magnification,img_id,feature
mam_M_L_oly_4X_70_cropped.png,mam,M,L,4X,70,"[131940.0, 3835.7627688842626, 568.7306498771791, 403.9139119070228, 1.4080491736271157, 0.703997480539551, 0.6801206216655068, 2541.0, 0.0192587539790814, 1.0, 7.540742999665741e-19, 8.780948310867415e-19, -0.10199822037321513, 0.20102988666932478, -0.4619083864914861, 0.053674777690512064, -0.12520525670859636, 0.08652497752980236, 0.16736411124089398, -0.12843999538895332, -0.1906809441973543, -0.07120553806712546, 0.07153707363360606, -0.048009448482647724, 0.06206424865156024, -0.02944922816325766, -0.011026102036847644, -0.052831152102607394, -0.05046851217269385, -0.007401348579620862, 0.030405795100009743, -0.016892305768458755, -0.003937258944297121, 0.04998608283199314, 0.010583415895421031, 0.032345859321548265, -0.007947653481679261, -0.024244240709746092, 0.056839754859901594, -0.006985738516058941, 0.007046648504332459, -0.0062853665664323755, -0.014489312683698161, 0.013480463170597309, -0.014311152049695885, 0.010174582621881943, -0.013604110990525272, -0.0009873321074996726, -0.010771395316931418, 53, 25, 0, 3025.387227289402, 57.08277787338494, 309.8061325481601, 62.73510007247177, 0.15877671668940427, 0.9179836900898739, 0.6304243153776707, 0.13822191905411552, 0.7912124260179835, 0.9094853381208857, 0.11920569956040625, 0.9131427213408919, 0.9147376991973944, 0.032620888282552676, 0.969858062347955, 0.4405773364725151, 0.032044868879793846, 0.9950804898939793, 0.6887115165336374, 0.024791571926633317, 0.9932463689056203, 0.6913971676178398]"
star_F_L_oly_4X_118_cropped.png,star,F,L,4X,118,"[42073.0, 5597.720271772142, 717.1303354740237, 239.52800498418787, 2.9939310667300223, 0.9425698756278599, 0.2812911593825006, 2780.0, 0.06607563045183372, 1.0, 1.3483658258769814e-17, -1.1400762585749e-18, 0.12748293182320072, -0.03461860684721425, -0.4665047159803835, 0.17605096844901094, -0.06197923552853964, -0.5116979947019428, 0.22592092306783657, 0.06667895649772855, -0.1853827763597596, 0.21655974674595602, -0.30063683807973457, -0.18171863200953073, 0.09083241731795916, 0.24723309630186108, 0.12161461087389293, -0.07440619021265053, -0.05378098085257505, 0.0850216803086931, -0.02205672394202752, -0.1568978533440054, -0.022597740401437683, 0.1344667983453162, 0.009003120233966516, -0.04430041793854237, 0.027002295402782286, -0.017295852993180344, 0.007243421776353032, -0.004771491738634112, -0.02448168798337315, -0.04730597916872562, -0.013981838765797071, -0.010609462248526479, 0.016065377663971103, -0.01045517024627566, -0.021649541753323724, 0.02251634135275479, 0.00012324655393961052, 31, 14, 0, 3097.0449480906727, 99.90467574486041, 478.8528137423862, 129.5697441611142, 0.03695957027071994, 0.9751795104104584, 0.7159300184162063, 0.025836046870914838, 0.9504510129257013, 0.5124941065535125, 0.024790245525634018, 0.9443779767144, 0.7143835616438357, 0.010743232001521165, 0.9583954539367239, 0.48394004282655245, 0.00919829819599268, 0.8795136819721, 0.6094488188976378, 0.008627861098566777, 0.9904876395255298, 0.7515527950310559]"
star_F_R_oly_4X_13_cropped.png,star,F,R,4X,13,"[31659.0, 5374.869909008309, 842.4970087493664, 214.88024997409104, 3.920774519067944, 0.9669274311865149, 0.2316048985324886, 2401.0, 0.07583941375280331, 1.0, -4.353080900713146e-17, 1.050424557982057e-16, -0.586107577856226, 0.3271409906767359, -0.8446061715599097, -0.6780339207255158, 0.982461986624456, -0.30945171799733145, 0.004626273610313926, 0.5361814710616771, -0.07204535245384973, -0.42052368310862126, 0.011323841262621127, 0.3534973086805987, 0.1915386212166487, 0.07628233687753978, 0.04764667197376852, -0.2516789687078163, 0.02834742010047486, 0.026358823625206692, 0.13821257555058372, 0.0011727508459588218, -0.08362486865271214, -0.12400374264808733, 0.05338118599609264, 0.0957213707428321, 0.005937470855678777, 0.05127172137591449, 0.013573144463206427, -0.005112169440369998, -0.01458540345699676, -0.01214401489315748, -0.04851958232070673, -0.010948001534348823, 0.07517071140021939, -0.07020158768993225, -0.05955322298732391, 0.01601280921956455, 0.037126520537582475, 37, 17, 0, 2921.0095936534926, 78.94620523387817, 488.96760415564904, 113.28381938621719, 0.02299504090464007, 0.9901433492843178, 0.4152880775812892, 0.019867968034366214, 0.9964327777739571, 0.832010582010582, 0.009065352664329259, 0.9889073647586134, 0.5425330812854442, 0.0051802015224738625, 0.8885760115006834, 0.5857142857142857, 0.004927508765280015, 0.9923546032769447, 0.35374149659863946, 0.004548469629489245, 0.9099736585670505, 0.9171974522292994]"
tkv_F_R_oly_4X_61_cropped.png,tkv,F,R,4X,61,"[34286.0, 6039.548878365637, 804.4287666066117, 203.41557925684646, 3.9546074570369303, 0.9675003700980555, 0.24639420485659463, 2933.0, 0.08554512045732952, 1.0, 4.062098815762246e-17, 8.570442950646953e-17, 0.11360575460048251, -0.15991326042370635, 0.30117910719010244, -0.21314517727622007, 0.05273894384529684, -0.3954378340127274, 0.2060525635819245, 0.05836810550443093, -0.07408625502875167, 0.07093680762371474, -0.0841325927165196, -0.011072614628440777, 0.06903853156688586, -0.20180445001279174, 0.20916151043199288, -0.030988248941041883, 0.06583054231868268, 0.15157380803341736, 0.0696736085564799, 0.07012016160249204, 0.00926009688905549, 0.06979768223959841, 0.038861321886868076, 0.0167405070949205, 0.048068639429420044, 0.03396959688100139, -0.02526306295620393, 0.0066691370104726855, -0.0054140828599207975, -0.04074009338108796, 0.013227485005234107, 0.00016250478268171122, 0.026689902369152387, -0.0036938354065903962, 0.034844336891254886, -0.0019270830190963413, 0.017541806452554192, 38, 16, 0, 3352.9414844344565, 88.23530222195939, 481.1492782986684, 123.76554698504114, 0.04407046607944934, 0.9809568553915013, 0.6359427609427609, 0.03847051274572712, 0.9622983754684737, 0.7464629315223543, 0.013270722743977134, 0.937428724609888, 0.7558139534883721, 0.008429096424196465, 0.9752462158418997, 0.5351851851851852, 0.00355830368080266, 0.9477563271290135, 0.9457364341085271, 0.0024208131598903344, 0.8485007638274668, 0.535483870967742]"
samw_M_R_oly_4X_90_cropped.png,samw,M,R,4X,90,"[100355.0, 1482.8397538817887, 551.4315855955276, 239.86520513143645, 2.298922785792818, 0.9004370534596681, 0.9554343272782665, 563.0, 0.005610084201086144, 1.0, 4.743147158498211e-17, -3.880599084903358e-17, 0.4668895380933928, 0.02127473024387875, -0.012281184586248226, -0.053858931940965596, 0.07532702905470964, 0.08028697331647207, 0.013266155857770832, 0.019251121795106938, 0.0145822918305959, -0.011115369977705765, -0.015190097251796817, 0.013202688956432824, 0.019217252082589956, 0.029781398947221975, 0.009080122734007205, -0.013579926379231052, 0.006777413227704143, -0.007020424215430104, -0.00710761034437526, 0.008834717872658398, -0.0018936811778278778, 0.010414074774933637, 0.00048094050318363697, -0.002813997435612085, 0.0063593975624329675, -0.0028045491900182302, -0.00030601571216663136, 0.004165729394345768, -0.002027074599595561, 0.005961932410890859, 0.0019262248985209814, -0.002410262265592131, 0.0038550293325646952, -0.0029229841198821355, -0.0033187219317089398, -0.00011465451574330508, -0.0006133387552241078, 7, 5, 0, 647.3279938488579, 92.47542769269398, 362.7645019878176, 114.59807575515076, 0.12506601564446215, 0.91936714550457, 0.9565581891624114, 0.11113546908474914, 0.9901973177234215, 0.82328190743338, 0.108763888196901, 0.9210174374050557, 0.8634601692904043, 0.06859648248717054, 0.971835291245427, 0.8396145871447738, 0.044631557969209305, 0.9957791695593557, 0.6964702223604416, 0.01826515868666235, 0.9927413308123507, 0.7199528672427337]"
mam_F_L_oly_4X_67_cropped.png,mam,F,L,4X,67,"[59383.0, 5493.766952966369, 637.9791651929297, 294.25064022815, 2.1681487751335613, 0.8872842720214341, 0.34878448463205625, 2979.0, 0.05016587238772039, 1.0, -8.686975996732857e-17, 2.4055209732305626e-17, 0.1525050929143997, -0.1023856558500996, -0.5670375942520756, 0.24800095940457945, 0.09035311743505216, -0.06527005857229605, 0.4118704663644897, 0.0010372719249509743, -0.296421470056601, -0.18191814852288857, 0.06397184393791505, 0.07898775062228716, -0.012596580309819501, 0.06681468509139869, 0.044270949576596115, 0.024273794439771273, -0.12425298830616667, 0.029460121240169997, 0.13502784309284496, -0.0012341162026276214, -0.0004034801480886809, -0.02550652800976977, 0.004960316517295462, 0.039586156531509556, 0.046763527918865115, 0.022609231650347877, -0.05664462883181263, -0.05229466778224168, 0.04536064562759829, 0.0559616244025005, -0.006385290277699412, -0.005624642477420871, 0.019481311080446408, 0.0189756304512786, 0.006963800015750497, -0.015940903943387406, -0.03176290148267491, 46, 20, 0, 3372.0176028802016, 73.30473049739568, 491.26702730475927, 97.9882934095534, 0.12789855682602766, 0.810489935627289, 0.6303427670346087, 0.058804708418234174, 0.97239502146882, 0.7401441288681645, 0.024805078894633143, 0.9886479365774626, 0.7098795180722891, 0.0217065490123436, 0.9562278976701264, 0.7217245240761478, 0.015189532357745483, 0.9410088821782279, 0.770940170940171, 0.012983513800245861, 0.9970872739698565, 0.60423197492163]"
samw_F_R_oly_4X_63_cropped.png,samw,F,R,4X,63,"[43021.0, 5660.983294463545, 775.9938864548259, 213.93109350019682, 3.6273076239574866, 0.9612475824123244, 0.28755238585398135, 2741.0, 0.0637130703609865, 1.0, -2.0013408447849455e-17, -5.967418055134029e-17, 0.2353572802110588, -0.6139431527819543, 0.5287204667893691, -0.23229792933257745, -0.047263086969185075, 0.04647724386736058, 0.1824867263206234, 0.12031059208919348, 0.1125487568194686, 0.05466462932337401, 0.06901779420698245, 0.029566846570941635, 0.01073070983895717, 0.06582175062024734, -0.06539820031053555, 0.09914166684863789, -0.004202485343990053, -0.0012652301908117054, 0.0074663753555265005, 0.012120917863798972, 0.03231445158679541, 0.015362274688604328, 0.03700368813084877, 0.0521633520142838, 0.03369410114319957, 0.02012275454670017, 0.030321746527098625, -0.004301710572647075, 0.018055232525276365, -0.016527455220072804, -0.010012036332369753, -0.002878322225219019, -0.0018668603126156193, -0.023748470219132442, -0.013832346873796782, -0.02435718672875064, -0.006471333401969373, 26, 10, 0, 3097.981022953745, 119.15311626745174, 428.3675323681474, 125.92274769684568, 0.026684642383952024, 0.9636402984212783, 0.5872122762148337, 0.026498686687896608, 0.9675282746089278, 0.7824296499656829, 0.02412775156319007, 0.9950419674814129, 0.7929717341482048, 0.01055298575114479, 0.9380442385807083, 0.9153225806451613, 0.009948629738964692, 0.9513882761007869, 0.48252536640360766, 0.009530229422840009, 0.9865442145730003, 0.6732348111658456]"
egfr_F_R_oly_4X_8_cropped.png,egfr,F,R,4X,8,"[35106.0, 5346.49087041437, 717.5223811882465, 210.24200368210705, 3.4128402917675973, 0.956109047331923, 0.25628371817989354, 2667.0, 0.07596991967185096, 1.0, -3.227095157725911e-17, -1.6022361089428988e-16, 0.04639982474665983, -0.19673030621275572, 0.30361174818676073, -0.1252027280557396, 0.033165422291309664, -0.32447725520223103, 0.18582836870314137, 0.1033566622986502, -0.03880658685529094, 0.07036611259776007, -0.030126853011444795, -0.064522087704247, 0.09060440901147195, -0.19231318095488228, 0.21409462043020422, -0.0349505835663035, 0.0031527840848260998, 0.15805095450172005, 0.056829458590468326, 0.04889273121458062, -0.03566163920294839, 0.043764728559068516, 0.014002318237811373, 0.022230144014414567, 0.003564456378229858, 0.03617076326990654, -0.05780721169378598, 0.03878430061035462, -0.014685570777968846, -0.019129433574910978, 0.010290231751500137, 0.022439599133718742, 0.03598990623231202, 0.023440077278297763, 0.03569057674433613, 0.009509608125239643, 0.015956732027071516, 33, 15, 0, 3005.9982668964476, 91.09085657261963, 455.86500705120625, 117.41638736742732, 0.05506181279553353, 0.9973073435099222, 0.5258433079434167, 0.025152395601891416, 0.9664706890470685, 0.840152235965747, 0.021192958468637838, 0.9777790769490796, 0.808695652173913, 0.005725517005640062, 0.9578303653810122, 0.4077079107505071, 0.00512732866176722, 0.9143506857192611, 0.9183673469387755, 0.0048424770694468185, 0.956045737678708, 0.7981220657276995]"
egfr_M_L_oly_4X_38_cropped.png,egfr,M,L,4X,38,"[35500.0, 4937.09076273312, 771.646207710548, 177.73676706020336, 4.34151144118186, 0.9731115064588318, 0.3142621920451829, 2478.0, 0.06980281690140845, 1.0, 2.97025663552662e-18, -2.9419594390208648e-18, 0.2974072580195651, -0.050888597657235274, -0.1616562367667873, 0.046705422207284915, -0.05826310742528314, 0.09745028942091956, 0.02312017887174677, -0.05427830076779646, -0.007731047972746363, -0.050807903004412826, -0.015019482761311341, 0.06545775795798739, -0.006175611029382135, -0.02516428159433182, -0.05247545520786097, -0.021957697052044235, 0.0365752705466825, 0.005422470833505427, -0.040320254185614496, -0.01153860626247865, -0.008113667720195438, -0.005500059503586436, 0.008761996038957803, -0.01261447771787341, -0.015297747821748435, -0.015471782442757443, -0.002027915738647897, 0.013409233234569117, -0.0027173206845201117, 0.002561659132653301, -0.008236059479438342, -0.009959538403339506, 0.0007745242082502503, 0.01587057603564708, 0.007348356339617377, 0.004074655489988982, -0.01694335894416626, 31, 11, 0, 2766.3931444750633, 89.23848853145365, 404.29646455628205, 107.24476084099831, 0.030704225352112677, 0.863747775456625, 0.6942675159235668, 0.029380281690140845, 0.9670251827983358, 0.8438511326860841, 0.02819718309859155, 0.9690887849408285, 0.6965901183020181, 0.020056338028169016, 0.9943210322634881, 0.6946341463414634, 0.01630985915492958, 0.9790588768376307, 0.7598425196850394, 0.005633802816901409, 0.9758976292340548, 0.8064516129032258]"
egfr_F_L_oly_4X_116_cropped.png,egfr,F,L,4X,116,"[38324.0, 5801.335495461292, 810.7218620243457, 210.80277691702094, 3.845878474093693, 0.9656036034945554, 0.274040386705566, 2830.0, 0.07384406638137982, 1.0, 3.582547626588145e-17, 1.6960022783366228e-17, 0.2710499879605993, -0.09507918157595172, -0.14842146928735378, 0.04136229199182678, -0.08060996938802253, 0.0711914125178365, 0.04436264281700807, -0.04481989090155653, -0.02701654646847718, -0.0750110360900218, 0.01920667246596585, 0.07541621249568012, -0.031767853035409764, -0.03844039336465873, -0.01632852297192501, -0.014079314346412065, 0.019259337212596876, 3.979805682250782e-05, -0.01351238147470501, -0.011117677323329536, -0.022579970178827968, 0.0013251164194526665, 0.027680277048026787, -0.0166354255641443, -0.030131292322376026, -0.007820880551127807, 0.009386023305728596, 0.0074147320871095395, -0.0158068790918157, 0.008992389287402197, -0.005453904946136654, -0.018010214927029103, -0.008113973948847965, 0.021623162560432948, 0.0016207678681095117, -0.0066535413714268465, -0.02424903452827553, 31, 11, 0, 3132.062192033376, 101.03426425914117, 496.3675323681476, 134.6853939797582, 0.05563093622795115, 0.986137931552102, 0.672979797979798, 0.027319695230142993, 0.923232717264393, 0.8135198135198135, 0.017169397766412693, 0.9922343296174087, 0.6904512067156349, 0.00508819538670285, 0.9934477338770894, 0.4045643153526971, 0.004148836238388477, 0.9635832571672871, 0.5282392026578073, 0.003444316877152698, 0.9244205766671247, 0.9230769230769231]"
star_M_R_oly_4X_7_cropped.png,star,M,R,4X,7,"[152346.0, 3437.282538143908, 722.2273394660808, 378.4608849811557, 1.9083275660100039, 0.8517065423399566, 0.6767714908909985, 2129.0, 0.013974767962401376, 1.0, -1.6095511759419615e-16, -3.8527041948086056e-17, -0.29335497760118506, -0.5712341321508593, 0.6142321917039941, 1.2172304585877556, 0.2332370801819274, 1.0149302634133193, -0.1448657693856209, 0.240280263503531, -0.11977368004354617, -0.06302506433391405, -0.17893289439167231, -0.016521578117682765, -0.26938800526443957, 0.17250782879931342, 0.11253270338314927, 0.1356615422500279, -0.2893485335105379, -0.11393718072843237, -0.14860506482170532, 0.0866934174015454, -0.07678129232654754, -0.0077188603162082125, 0.018140776885985463, -0.04340577181404503, 0.05591526420051368, 0.0007642354025738453, -0.07927695403293872, -0.0693913525229903, -0.014490328699352455, 0.03698318473485023, 0.01830718690711039, -0.03187169172239273, -0.028100209964241497, 0.002763855710641742, -0.05704083005510331, -0.015340806489356167, -0.039269396431860365, 38, 19, 0, 2501.3779925734134, 65.82573664666877, 307.56349186104086, 75.09591909460424, 0.2597836503748047, 0.9660600555489857, 0.4582262359615607, 0.1241187822456776, 0.9040130506907668, 0.946775485679952, 0.10020610977642996, 0.9890234154770502, 0.8225658710059809, 0.08743911884788573, 0.989804505099771, 0.6566921370470791, 0.045560763000013126, 0.9953249938775917, 0.7547846889952153, 0.008447875231381198, 0.9794351679644, 0.7400805060379528]"
mam_M_L_oly_4X_59_cropped.png,mam,M,L,4X,59,"[126394.0, 4178.89985387411, 599.4223988380478, 400.70685866843974, 1.4959125002999585, 0.743722661066107, 0.6240415520808132, 2724.0, 0.021551655933034795, 1.0, -2.7063982899748194e-18, -1.0493210354075836e-18, -0.08007071067340761, 0.16993961595514767, -0.4493916963454029, 0.014114017746821061, -0.13567852602077685, 0.09973307706454032, 0.18293831054368295, -0.160035898594637, -0.15150617574670633, -0.08412215453704944, 0.07823221059453765, -0.0477770777436253, 0.06468645054407615, -0.030245122966039324, -0.031595719929235204, -0.04225139927758104, -0.0473712615715489, 0.00926339515721843, 0.03724410380199875, -0.009882595510103575, 0.007035836639657091, 0.034663293159520034, 0.0069930776852737495, 0.03305540850469469, -0.01731946695790669, -0.02119228790161203, 0.03739926024491302, 0.0031822456837119727, 0.004736317311249229, 0.0050692425981963656, -0.02023818108416678, 0.01348271212659206, -0.009853150418730444, -0.003325103932454535, -0.012977937260079255, -0.003351797488917559, -0.010739634920453734, 51, 24, 0, 3184.362840671762, 62.43848707199533, 301.6101730552668, 54.314554230283775, 0.32401854518410683, 0.9674166246252396, 0.4908197507190796, 0.11925407851638527, 0.9182988182587967, 0.871271676300578, 0.038269221640267734, 0.9926423687603957, 0.8114410333836605, 0.021654508916562495, 0.9936706172860401, 0.5884755966458826, 0.017619507255091222, 0.9760692416415819, 0.756968048946295, 0.015720682943810623, 0.9131112102451309, 0.6499836440955185]"
